Z,X,Y,b_X_Y
1,0,1,-4.92
1,1,0,-4.92
0,0,1,-4.92
1,1,0,-4.92
0,1,0,-4.92
1,0,1,-4.92
0,1,0,-4.92
1,0,1,-4.92
0,0,0,-4.92
0,1,0,-4.92
0,1,0,-4.92
0,0,1,-4.92
1,0,1,-4.92
1,0,1,-4.92
1,0,1,-4.92
1,0,1,-4.92
0,0,1,-4.92
1,0,0,-4.92
0,1,0,-4.92
1,0,1,-4.92
1,0,1,-4.92
1,0,1,-4.92
1,0,1,-4.92
0,0,1,-4.92
1,0,0,-4.92
1,0,0,-4.92
1,0,1,-4.92
1,0,1,-4.92
0,0,1,-4.92
1,0,0,-4.92
1,1,0,-4.92
0,0,1,-4.92
0,1,0,-4.92
1,0,1,-4.92
0,0,1,-4.92
1,1,1,-4.92
1,0,1,-4.92
1,0,0,-4.92
0,0,0,-4.92
1,0,1,-4.92
1,0,1,-4.92
0,0,1,-4.92
1,0,1,-4.92
1,0,1,-4.92
0,0,0,-4.92
0,0,1,-4.92
1,0,0,-4.92
1,0,1,-4.92
0,0,1,-4.92
1,0,1,-4.92
1,1,0,-4.92
0,0,1,-4.92
1,0,1,-4.92
1,0,1,-4.92
1,0,0,-4.92
1,0,1,-4.92
0,0,1,-4.92
1,0,1,-4.92
0,0,0,-4.92
0,0,1,-4.92
0,0,1,-4.92
0,1,0,-4.92
0,0,1,-4.92
1,0,0,-4.92
0,1,0,-4.92
1,0,1,-4.92
1,0,1,-4.92
0,1,0,-4.92
0,1,0,-4.92
0,1,0,-4.92
0,1,0,-4.92
1,0,1,-4.92
0,1,0,-4.92
1,0,1,-4.92
1,0,1,-4.92
1,0,0,-4.92
0,0,1,-4.92
1,0,0,-4.92
1,0,1,-4.92
1,0,1,-4.92
1,0,1,-4.92
0,1,0,-4.92
1,0,0,-4.92
1,0,0,-4.92
1,0,1,-4.92
1,0,0,-4.92
1,0,0,-4.92
0,0,1,-4.92
1,0,1,-4.92
0,0,1,-4.92
0,0,1,-4.92
0,1,0,-4.92
1,0,1,-4.92
1,0,0,-4.92
1,0,1,-4.92
0,0,0,-4.92
0,0,1,-4.92
1,0,0,-4.92
1,0,1,-4.92
1,0,0,-4.92
0,1,0,-4.92
0,0,1,-4.92
0,0,1,-4.92
0,0,0,-4.92
0,0,1,-4.92
0,0,1,-4.92
1,1,0,-4.92
0,1,0,-4.92
1,0,1,-4.92
0,0,1,-4.92
1,1,0,-4.92
0,1,0,-4.92
0,0,1,-4.92
0,0,1,-4.92
1,1,0,-4.92
0,1,0,-4.92
1,0,1,-4.92
0,0,1,-4.92
0,1,0,-4.92
0,0,0,-4.92
1,0,0,-4.92
0,0,1,-4.92
0,0,1,-4.92
1,0,1,-4.92
1,0,0,-4.92
0,0,1,-4.92
1,0,1,-4.92
1,0,1,-4.92
0,0,0,-4.92
1,0,1,-4.92
0,1,0,-4.92
1,0,1,-4.92
0,0,1,-4.92
0,0,0,-4.92
1,0,1,-4.92
0,0,1,-4.92
1,0,1,-4.92
0,0,0,-4.92
0,0,1,-4.92
1,0,1,-4.92
1,1,0,-4.92
0,1,0,-4.92
1,0,0,-4.92
0,1,0,-4.92
1,1,0,-4.92
1,0,1,-4.92
0,0,0,-4.92
0,0,0,-4.92
1,0,1,-4.92
1,0,1,-4.92
1,0,1,-4.92
0,0,1,-4.92
0,0,1,-4.92
0,0,1,-4.92
0,1,0,-4.92
0,0,1,-4.92
0,0,0,-4.92
0,1,0,-4.92
0,0,1,-4.92
0,1,0,-4.92
0,0,0,-4.92
1,0,1,-4.92
0,0,1,-4.92
1,0,1,-4.92
1,0,1,-4.92
1,0,1,-4.92
1,0,0,-4.92
1,0,1,-4.92
1,1,0,-4.92
0,0,1,-4.92
1,1,0,-4.92
1,0,1,-4.92
1,1,0,-4.92
1,0,1,-4.92
0,0,1,-4.92
0,1,0,-4.92
1,1,0,-4.92
1,0,1,-4.92
1,0,1,-4.92
1,0,1,-4.92
0,0,1,-4.92
0,0,1,-4.92
0,0,0,-4.92
0,0,1,-4.92
1,0,1,-4.92
0,1,0,-4.92
0,0,0,-4.92
1,1,0,-4.92
1,0,1,-4.92
1,0,1,-4.92
1,0,1,-4.92
0,0,1,-4.92
0,1,0,-4.92
1,0,1,-4.92
1,0,1,-4.92
1,1,0,-4.92
0,0,1,-4.92
1,0,1,-4.92
0,1,0,-4.92
1,0,1,-4.92
1,0,1,-4.92
0,1,0,-4.92
0,0,0,-4.92
0,0,0,-4.92
0,0,1,-4.92
0,0,1,-4.92
1,0,1,-4.92
0,0,0,-4.92
0,0,1,-4.92
1,0,0,-4.92
0,1,0,-4.92
1,0,1,-4.92
0,0,0,-4.92
0,0,0,-4.92
0,0,1,-4.92
0,0,0,-4.92
1,0,1,-4.92
1,0,0,-4.92
0,1,0,-4.92
0,0,1,-4.92
1,0,0,-4.92
0,1,0,-4.92
0,0,1,-4.92
0,0,0,-4.92
1,0,1,-4.92
1,1,0,-4.92
1,0,0,-4.92
1,0,1,-4.92
0,1,0,-4.92
1,1,0,-4.92
0,0,1,-4.92
1,0,0,-4.92
0,0,1,-4.92
0,1,0,-4.92
1,0,0,-4.92
0,1,0,-4.92
0,0,1,-4.92
0,0,1,-4.92
0,1,0,-4.92
1,0,1,-4.92
1,0,1,-4.92
1,0,1,-4.92
1,0,0,-4.92
1,0,0,-4.92
0,0,0,-4.92
0,0,1,-4.92
1,1,0,-4.92
1,1,0,-4.92
0,0,1,-4.92
1,1,0,-4.92
1,0,0,-4.92
1,0,1,-4.92
0,0,1,-4.92
0,0,1,-4.92
0,0,0,-4.92
0,1,0,-4.92
0,0,1,-4.92
1,0,1,-4.92
0,0,1,-4.92
1,0,0,-4.92
0,0,1,-4.92
0,0,1,-4.92
0,0,1,-4.92
1,0,1,-4.92
1,1,0,-4.92
0,0,1,-4.92
0,0,1,-4.92
0,1,0,-4.92
0,1,0,-4.92
0,0,0,-4.92
1,0,1,-4.92
0,0,1,-4.92
1,0,1,-4.92
1,0,1,-4.92
0,0,1,-4.92
1,0,1,-4.92
0,0,1,-4.92
0,1,0,-4.92
0,1,0,-4.92
1,0,1,-4.92
1,1,0,-4.92
0,1,0,-4.92
0,0,1,-4.92
0,0,1,-4.92
1,0,1,-4.92
0,0,0,-4.92
1,0,0,-4.92
1,0,1,-4.92
0,0,1,-4.92
0,1,0,-4.92
0,0,1,-4.92
1,0,1,-4.92
1,0,1,-4.92
0,0,1,-4.92
0,0,1,-4.92
0,0,0,-4.92
1,0,0,-4.92
1,1,0,-4.92
0,1,1,-4.92
1,1,0,-4.92
0,0,1,-4.92
0,0,0,-4.92
0,0,1,-4.92
0,0,1,-4.92
1,0,1,-4.92
1,0,1,-4.92
0,0,0,-4.92
1,0,1,-4.92
0,0,0,-4.92
0,0,1,-4.92
1,0,1,-4.92
1,0,1,-4.92
1,0,0,-4.92
1,0,0,-4.92
0,1,0,-4.92
0,0,1,-4.92
0,0,1,-4.92
1,0,0,-4.92
1,0,1,-4.92
1,0,1,-4.92
0,0,1,-4.92
1,0,0,-4.92
0,0,0,-4.92
1,0,0,-4.92
0,0,1,-4.92
0,0,0,-4.92
0,1,0,-4.92
0,0,1,-4.92
0,0,1,-4.92
0,0,1,-4.92
1,0,1,-4.92
1,0,1,-4.92
0,0,1,-4.92
1,0,1,-4.92
0,0,0,-4.92
0,1,0,-4.92
0,0,1,-4.92
1,0,1,-4.92
1,0,0,-4.92
1,0,1,-4.92
0,1,0,-4.92
0,1,1,-4.92
0,0,0,-4.92
1,0,1,-4.92
0,0,0,-4.92
1,0,1,-4.92
0,0,0,-4.92
1,0,1,-4.92
0,0,1,-4.92
1,0,1,-4.92
0,1,0,-4.92
0,0,1,-4.92
0,0,1,-4.92
0,0,1,-4.92
1,0,1,-4.92
1,1,0,-4.92
1,0,1,-4.92
1,0,0,-4.92
1,1,0,-4.92
1,0,1,-4.92
0,1,0,-4.92
0,0,1,-4.92
1,0,1,-4.92
1,0,0,-4.92
0,1,0,-4.92
0,0,1,-4.92
1,0,0,-4.92
0,1,0,-4.92
0,0,0,-4.92
1,1,0,-4.92
0,1,0,-4.92
1,0,1,-4.92
1,0,0,-4.92
0,0,1,-4.92
1,0,0,-4.92
1,0,1,-4.92
0,1,0,-4.92
0,0,0,-4.92
0,0,1,-4.92
0,0,0,-4.92
1,0,0,-4.92
0,1,0,-4.92
0,0,1,-4.92
0,0,1,-4.92
0,1,0,-4.92
1,0,1,-4.92
0,0,0,-4.92
1,0,1,-4.92
1,0,1,-4.92
1,0,1,-4.92
0,0,1,-4.92
1,1,0,-4.92
0,1,0,-4.92
1,0,0,-4.92
1,0,1,-4.92
0,0,1,-4.92
1,0,1,-4.92
0,0,0,-4.92
1,0,1,-4.92
1,0,0,-4.92
0,0,1,-4.92
1,0,0,-4.92
0,0,1,-4.92
1,0,1,-4.92
0,0,1,-4.92
0,1,0,-4.92
0,0,0,-4.92
1,0,1,-4.92
0,1,0,-4.92
0,0,1,-4.92
0,0,1,-4.92
1,0,1,-4.92
1,0,1,-4.92
0,0,1,-4.92
1,0,0,-4.92
1,0,1,-4.92
0,0,1,-4.92
1,0,1,-4.92
0,0,1,-4.92
0,0,1,-4.92
1,0,1,-4.92
0,0,1,-4.92
0,0,1,-4.92
1,1,0,-4.92
1,0,1,-4.92
1,0,1,-4.92
1,0,1,-4.92
1,0,0,-4.92
0,0,1,-4.92
1,0,0,-4.92
1,0,1,-4.92
0,0,1,-4.92
1,0,1,-4.92
0,0,0,-4.915
0,0,0,-4.915
1,0,1,-4.915
0,1,0,-4.915
0,0,0,-4.915
0,0,1,-4.915
1,0,1,-4.915
1,1,1,-4.915
1,0,0,-4.915
0,1,0,-4.915
0,0,0,-4.915
1,0,0,-4.915
1,1,0,-4.915
0,0,0,-4.915
1,0,1,-4.915
1,1,0,-4.915
0,0,0,-4.915
0,0,0,-4.915
1,0,0,-4.915
1,1,0,-4.915
0,1,0,-4.915
1,1,0,-4.915
1,0,0,-4.915
1,0,0,-4.915
1,0,0,-4.915
0,0,0,-4.915
1,1,0,-4.915
1,0,0,-4.915
0,0,0,-4.915
1,0,1,-4.915
0,1,0,-4.915
0,1,0,-4.915
0,0,1,-4.915
1,0,0,-4.915
1,0,0,-4.915
0,0,1,-4.915
0,0,0,-4.915
1,0,1,-4.915
1,0,1,-4.915
1,1,0,-4.915
1,0,1,-4.915
0,1,0,-4.915
0,0,0,-4.915
0,1,0,-4.915
1,0,1,-4.915
1,0,0,-4.915
1,0,1,-4.915
0,1,0,-4.915
0,0,0,-4.915
1,0,0,-4.915
0,0,0,-4.915
0,1,0,-4.915
0,0,1,-4.915
0,0,0,-4.915
1,0,1,-4.915
0,0,0,-4.915
0,1,0,-4.915
0,1,0,-4.915
0,0,0,-4.915
1,0,1,-4.915
0,0,0,-4.915
1,0,0,-4.915
0,0,1,-4.915
0,1,0,-4.915
0,0,0,-4.915
1,1,0,-4.915
1,0,1,-4.915
0,0,0,-4.915
0,0,1,-4.915
1,0,0,-4.915
1,0,0,-4.915
1,1,0,-4.915
1,0,1,-4.915
0,0,0,-4.915
1,1,0,-4.915
1,0,1,-4.915
1,0,0,-4.915
1,0,0,-4.915
0,0,1,-4.915
1,0,0,-4.915
1,1,0,-4.915
0,1,0,-4.915
0,0,0,-4.915
0,1,0,-4.915
0,1,0,-4.915
0,1,0,-4.915
1,0,1,-4.915
1,1,0,-4.915
1,1,0,-4.915
0,1,0,-4.915
1,0,1,-4.915
0,0,0,-4.915
0,0,1,-4.915
1,0,0,-4.915
1,1,0,-4.915
1,0,0,-4.915
1,0,0,-4.915
0,1,0,-4.915
1,0,0,-4.915
0,1,0,-4.915
0,1,0,-4.915
1,0,0,-4.915
0,0,0,-4.915
0,1,0,-4.915
0,1,0,-4.915
1,0,0,-4.915
1,0,0,-4.915
0,0,0,-4.915
1,0,0,-4.915
1,0,1,-4.915
0,0,1,-4.915
0,0,0,-4.915
0,1,0,-4.915
0,1,0,-4.915
1,0,0,-4.915
1,0,0,-4.915
0,1,0,-4.915
0,1,0,-4.915
0,0,0,-4.915
1,0,0,-4.915
0,1,0,-4.915
0,1,0,-4.915
0,1,0,-4.915
1,0,0,-4.915
1,1,0,-4.915
1,0,0,-4.915
1,0,1,-4.915
0,0,0,-4.915
0,1,0,-4.915
1,0,0,-4.915
1,0,1,-4.915
1,1,0,-4.915
0,1,0,-4.915
1,0,0,-4.915
1,1,0,-4.915
0,0,0,-4.915
0,0,0,-4.915
0,1,0,-4.915
0,1,0,-4.915
1,0,0,-4.915
0,1,0,-4.915
0,1,0,-4.915
1,0,1,-4.915
1,0,0,-4.915
0,0,0,-4.915
0,0,0,-4.915
1,0,0,-4.915
0,1,0,-4.915
1,0,0,-4.915
0,1,0,-4.915
0,0,0,-4.915
1,0,0,-4.915
1,1,0,-4.915
0,0,1,-4.915
1,1,0,-4.915
0,1,0,-4.915
0,1,0,-4.915
0,0,0,-4.915
0,0,0,-4.915
1,0,1,-4.915
0,0,1,-4.915
1,0,1,-4.915
0,1,0,-4.915
0,0,0,-4.915
0,0,0,-4.915
1,0,0,-4.915
1,0,0,-4.915
1,0,1,-4.915
0,1,0,-4.915
1,0,1,-4.915
0,1,0,-4.915
1,0,0,-4.915
0,1,0,-4.915
0,0,1,-4.915
1,1,0,-4.915
0,0,0,-4.915
1,0,0,-4.915
0,1,0,-4.915
1,1,0,-4.915
1,0,1,-4.915
1,0,0,-4.915
1,0,0,-4.915
1,1,0,-4.915
0,0,0,-4.915
0,0,0,-4.915
1,0,0,-4.915
1,0,1,-4.915
0,1,0,-4.915
1,1,0,-4.915
0,0,0,-4.915
1,0,1,-4.915
0,1,0,-4.915
1,0,1,-4.915
1,0,1,-4.915
0,0,1,-4.915
0,1,0,-4.915
0,0,0,-4.915
1,0,1,-4.915
1,0,1,-4.915
1,1,0,-4.915
1,0,1,-4.915
1,1,0,-4.915
1,0,0,-4.915
0,1,0,-4.915
1,0,0,-4.915
0,0,0,-4.915
1,0,1,-4.915
1,0,1,-4.915
1,0,0,-4.915
1,0,1,-4.915
0,0,0,-4.915
0,1,0,-4.915
0,0,1,-4.915
1,0,0,-4.915
1,0,0,-4.915
0,0,0,-4.915
1,1,0,-4.915
1,0,0,-4.915
1,0,1,-4.915
1,1,0,-4.915
1,0,0,-4.915
0,0,0,-4.915
0,0,0,-4.915
1,0,0,-4.915
1,1,0,-4.915
1,0,0,-4.915
0,0,0,-4.915
1,0,0,-4.915
1,1,0,-4.915
1,0,0,-4.915
1,0,0,-4.915
0,1,0,-4.915
1,0,1,-4.915
1,0,0,-4.915
0,0,0,-4.915
0,0,0,-4.915
0,0,0,-4.915
1,0,0,-4.915
1,0,1,-4.915
1,0,0,-4.915
0,1,0,-4.915
1,0,1,-4.915
0,1,0,-4.915
0,1,0,-4.915
0,1,0,-4.915
0,0,0,-4.915
0,1,0,-4.915
1,0,0,-4.915
0,1,0,-4.915
0,1,0,-4.915
1,0,0,-4.915
0,0,0,-4.915
0,0,1,-4.915
1,0,0,-4.915
1,0,1,-4.915
0,0,0,-4.915
1,0,0,-4.915
0,0,0,-4.915
1,0,0,-4.915
1,0,1,-4.915
0,0,0,-4.915
0,1,0,-4.915
1,0,0,-4.915
0,0,1,-4.915
0,0,1,-4.915
1,0,0,-4.915
0,0,1,-4.915
1,1,0,-4.915
1,0,1,-4.915
1,0,0,-4.915
1,1,0,-4.915
1,1,0,-4.915
0,0,1,-4.915
1,1,0,-4.915
0,0,0,-4.915
0,0,0,-4.915
0,0,0,-4.915
0,0,0,-4.915
0,1,0,-4.915
1,0,0,-4.915
1,0,0,-4.915
1,0,1,-4.915
1,0,0,-4.915
0,1,0,-4.915
1,0,0,-4.915
1,0,1,-4.915
0,0,0,-4.915
1,0,1,-4.915
1,0,1,-4.915
0,0,1,-4.915
1,0,1,-4.915
1,1,0,-4.915
0,1,0,-4.915
1,1,0,-4.915
0,0,0,-4.915
0,0,0,-4.915
0,0,1,-4.915
0,1,0,-4.915
1,0,0,-4.915
0,0,1,-4.915
0,0,0,-4.915
0,0,1,-4.915
0,0,1,-4.915
0,0,0,-4.915
0,0,0,-4.915
0,1,0,-4.915
1,0,0,-4.915
1,0,1,-4.915
0,1,0,-4.915
1,1,0,-4.915
0,1,0,-4.915
1,0,0,-4.915
1,0,0,-4.915
0,0,0,-4.915
0,1,0,-4.915
0,1,0,-4.915
0,0,0,-4.915
1,0,0,-4.915
0,0,0,-4.915
0,1,0,-4.915
0,1,0,-4.915
0,0,0,-4.915
0,0,1,-4.915
1,0,0,-4.915
0,0,0,-4.915
0,1,0,-4.915
1,0,1,-4.915
1,0,0,-4.915
1,0,0,-4.915
1,0,1,-4.915
1,1,0,-4.915
1,0,1,-4.915
1,1,0,-4.915
1,0,0,-4.915
1,0,0,-4.915
0,0,1,-4.915
0,0,0,-4.915
0,1,0,-4.915
1,0,0,-4.915
0,0,1,-4.915
1,0,0,-4.915
0,1,0,-4.915
1,0,1,-4.915
0,0,0,-4.915
0,0,0,-4.915
0,1,0,-4.915
1,0,1,-4.915
0,1,0,-4.915
0,0,1,-4.915
0,0,0,-4.915
1,0,1,-4.915
1,0,0,-4.915
0,1,0,-4.915
1,0,0,-4.915
0,0,1,-4.915
0,0,0,-4.915
1,1,0,-4.915
1,1,0,-4.915
1,0,1,-4.915
1,0,1,-4.915
1,0,1,-4.915
1,0,1,-4.915
1,1,0,-4.915
0,1,0,-4.915
0,1,0,-4.915
0,1,0,-4.915
1,0,1,-4.915
0,0,1,-4.915
1,1,0,-4.915
1,0,0,-4.915
0,1,0,-4.915
1,0,0,-4.915
0,1,0,-4.915
1,0,1,-4.915
1,0,0,-4.915
1,0,0,-4.915
0,0,0,-4.915
1,0,1,-4.915
1,0,0,-4.915
0,0,1,-4.915
0,0,0,-4.915
1,0,1,-4.915
0,1,0,-4.915
0,0,0,-4.915
0,0,0,-4.915
0,0,0,-4.915
1,0,1,-4.915
1,0,0,-4.915
1,1,0,-4.915
1,0,0,-4.915
0,1,0,-4.915
1,1,0,-4.915
0,1,0,-4.915
1,0,1,-4.915
1,0,1,-4.915
1,1,0,-4.915
1,0,1,-4.915
0,1,0,-4.915
1,0,0,-4.915
0,1,0,-4.915
1,0,0,-4.915
0,1,0,-4.915
1,1,0,-4.915
0,1,0,-4.915
0,1,0,-4.915
0,0,0,-4.915
0,1,0,-4.915
0,0,1,-4.915
1,0,0,-4.915
1,0,0,-4.915
0,0,0,-4.915
0,1,0,-4.915
0,0,0,-4.915
0,1,0,-4.915
0,0,0,-4.915
0,1,0,-4.915
1,0,0,-4.915
1,0,0,-4.915
1,0,0,-4.915
1,0,1,-4.915
0,1,0,-4.915
1,0,1,-4.915
0,1,0,-4.915
1,0,0,-4.915
0,0,1,-4.915
1,1,0,-4.915
0,0,1,-4.915
1,0,0,-4.915
0,0,0,-4.915
0,1,0,-4.915
0,1,0,-4.915
1,0,1,-4.915
1,0,0,-4.915
0,1,0,-4.915
1,1,0,-4.915
0,1,0,-4.915
1,1,0,-4.915
1,0,0,-4.915
1,0,1,-4.915
0,0,0,-4.915
1,0,0,-4.915
0,0,1,-4.915
0,0,0,-4.915
1,0,0,-4.915
0,0,0,-4.915
1,1,0,-4.915
1,0,0,-4.915
0,0,0,-4.915
0,0,0,-4.915
1,0,1,-4.915
1,1,0,-4.915
1,0,0,-4.915
0,0,0,-4.915
0,1,0,-4.915
0,0,0,-4.915
0,1,0,-4.915
1,0,0,-4.915
0,1,0,-4.915
0,1,0,-4.915
0,1,0,-4.915
0,1,0,-4.915
0,0,0,-4.915
1,1,0,-4.915
0,1,0,-4.915
1,0,1,-4.915
0,0,0,-4.915
1,0,0,-4.915
0,1,0,-4.915
0,1,0,-4.915
0,1,0,-4.915
0,1,0,-4.915
0,0,1,-4.915
1,0,0,-4.915
0,1,0,-4.915
1,1,0,-4.915
1,0,0,-4.915
0,0,1,-4.915
0,1,0,-4.915
1,0,0,-4.915
1,0,0,-4.915
0,1,0,-4.915
1,1,0,-4.915
0,1,0,-4.915
0,1,0,-4.915
0,1,0,-4.915
0,1,0,-4.915
0,1,0,-4.915
0,0,0,-4.915
0,0,0,-4.915
0,0,0,-4.915
0,1,0,-4.915
0,1,0,-4.915
0,1,0,-4.915
0,1,0,-4.915
0,1,0,-4.915
0,1,0,-4.915
0,1,0,-4.915
0,1,0,-4.915
1,0,0,-4.915
0,1,0,-4.915
1,0,1,-4.91
0,0,0,-4.91
0,1,0,-4.91
1,1,0,-4.91
0,1,0,-4.91
1,1,0,-4.91
0,0,0,-4.91
1,0,0,-4.91
1,0,1,-4.91
0,0,1,-4.91
1,1,0,-4.91
1,1,0,-4.91
1,0,1,-4.91
0,0,0,-4.91
1,0,1,-4.91
0,1,0,-4.91
1,0,0,-4.91
1,1,0,-4.91
0,1,0,-4.91
0,0,1,-4.91
1,1,0,-4.91
1,0,1,-4.91
1,1,0,-4.91
1,0,0,-4.91
1,1,0,-4.91
1,0,0,-4.91
1,0,0,-4.91
1,0,1,-4.91
0,0,0,-4.91
1,0,1,-4.91
0,1,0,-4.91
0,0,0,-4.91
0,0,0,-4.91
1,0,0,-4.91
1,0,1,-4.91
0,0,0,-4.91
0,1,0,-4.91
0,0,0,-4.91
1,0,0,-4.91
1,0,1,-4.91
0,1,0,-4.91
0,1,0,-4.91
0,0,1,-4.91
1,0,1,-4.91
0,1,0,-4.91
1,0,0,-4.91
0,0,1,-4.91
0,1,0,-4.91
0,0,1,-4.91
1,1,0,-4.91
0,0,0,-4.91
1,1,0,-4.91
1,0,1,-4.91
0,0,1,-4.91
1,0,0,-4.91
1,1,0,-4.91
0,1,0,-4.91
1,0,0,-4.91
1,0,1,-4.91
1,0,1,-4.91
0,0,1,-4.91
1,1,0,-4.91
1,0,0,-4.91
0,0,0,-4.91
1,0,0,-4.91
0,0,0,-4.91
1,1,0,-4.91
0,0,0,-4.91
1,0,1,-4.91
0,0,0,-4.91
1,0,1,-4.91
0,1,0,-4.91
1,1,0,-4.91
0,1,0,-4.91
0,0,1,-4.91
1,0,0,-4.91
1,0,0,-4.91
0,0,0,-4.91
1,1,0,-4.91
1,0,0,-4.91
1,0,1,-4.91
1,0,1,-4.91
1,1,0,-4.91
1,0,0,-4.91
1,0,1,-4.91
1,1,0,-4.91
0,0,1,-4.91
0,0,0,-4.91
0,0,1,-4.91
0,0,0,-4.91
1,0,0,-4.91
0,1,0,-4.91
0,1,0,-4.91
1,1,0,-4.91
0,0,0,-4.91
1,0,1,-4.91
1,0,1,-4.91
0,1,0,-4.91
1,0,0,-4.91
0,1,0,-4.91
1,0,0,-4.91
0,1,0,-4.91
0,0,0,-4.91
0,0,0,-4.91
1,1,0,-4.91
0,0,0,-4.91
0,0,1,-4.91
0,0,1,-4.91
0,1,0,-4.91
0,0,0,-4.91
1,0,1,-4.91
0,0,0,-4.91
1,1,0,-4.91
0,1,0,-4.91
0,1,0,-4.91
1,0,0,-4.91
0,0,1,-4.91
0,0,0,-4.91
1,1,0,-4.91
1,0,0,-4.91
1,1,0,-4.91
0,1,0,-4.91
1,0,0,-4.91
0,1,0,-4.91
0,0,0,-4.91
1,1,0,-4.91
1,1,0,-4.91
1,0,0,-4.91
0,0,0,-4.91
0,1,0,-4.91
1,1,0,-4.91
0,1,0,-4.91
1,0,0,-4.91
0,0,0,-4.91
1,1,0,-4.91
0,0,0,-4.91
0,0,0,-4.91
0,1,0,-4.91
1,1,0,-4.91
0,0,0,-4.91
0,0,0,-4.91
1,0,1,-4.91
0,1,0,-4.91
1,1,0,-4.91
1,0,1,-4.91
0,0,1,-4.91
0,1,0,-4.91
0,1,0,-4.91
1,0,0,-4.91
0,0,1,-4.91
1,0,0,-4.91
0,0,1,-4.91
0,0,0,-4.91
1,1,0,-4.91
0,1,0,-4.91
0,0,1,-4.91
0,1,0,-4.91
0,1,0,-4.91
1,1,0,-4.91
0,0,0,-4.91
0,0,1,-4.91
1,0,0,-4.91
0,1,0,-4.91
0,0,0,-4.91
0,1,0,-4.91
0,0,0,-4.91
0,0,1,-4.91
0,1,0,-4.91
1,0,1,-4.91
0,0,0,-4.91
0,1,0,-4.91
0,0,1,-4.91
1,0,1,-4.91
1,0,0,-4.91
1,1,0,-4.91
1,0,0,-4.91
0,1,0,-4.91
0,0,1,-4.91
1,0,1,-4.91
0,0,1,-4.91
1,1,0,-4.91
0,0,1,-4.91
0,0,0,-4.91
0,1,0,-4.91
0,1,0,-4.91
0,0,0,-4.91
1,0,0,-4.91
1,0,1,-4.91
1,0,0,-4.91
1,0,1,-4.91
1,1,0,-4.91
1,1,0,-4.91
0,1,0,-4.91
1,0,0,-4.91
0,0,1,-4.91
1,0,0,-4.91
1,1,0,-4.91
0,1,0,-4.91
0,1,0,-4.91
1,0,0,-4.91
1,0,1,-4.91
0,1,0,-4.91
1,0,1,-4.91
0,0,1,-4.91
1,0,1,-4.91
1,1,0,-4.91
1,1,0,-4.91
1,0,1,-4.91
0,0,1,-4.91
0,0,0,-4.91
0,0,0,-4.91
0,0,1,-4.91
0,0,1,-4.91
0,0,1,-4.91
1,0,0,-4.91
0,1,0,-4.91
1,0,1,-4.91
0,0,0,-4.91
0,1,0,-4.91
1,1,0,-4.91
0,0,0,-4.91
0,1,0,-4.91
1,0,0,-4.91
1,0,0,-4.91
0,0,0,-4.91
0,0,1,-4.91
0,1,0,-4.91
1,1,0,-4.91
0,1,0,-4.91
1,0,0,-4.91
1,0,1,-4.91
0,0,1,-4.91
1,0,1,-4.91
0,0,1,-4.91
1,1,0,-4.91
0,0,0,-4.91
1,1,0,-4.91
0,0,0,-4.91
0,1,0,-4.91
1,0,1,-4.91
1,0,1,-4.91
0,0,0,-4.91
1,1,0,-4.91
0,0,1,-4.91
1,0,1,-4.91
0,1,0,-4.91
0,0,0,-4.91
1,0,1,-4.91
1,0,1,-4.91
0,0,1,-4.91
1,0,1,-4.91
0,0,0,-4.91
1,0,1,-4.91
1,0,1,-4.91
0,0,1,-4.91
0,0,1,-4.91
0,1,0,-4.91
0,1,0,-4.91
0,0,0,-4.91
1,0,0,-4.91
0,0,0,-4.91
0,0,1,-4.91
0,1,0,-4.91
1,0,1,-4.91
1,1,0,-4.91
0,0,1,-4.91
0,0,0,-4.91
0,0,1,-4.91
0,1,0,-4.91
1,1,0,-4.91
1,0,0,-4.91
1,0,1,-4.91
0,0,0,-4.91
1,0,1,-4.91
0,0,1,-4.91
1,0,0,-4.91
1,1,0,-4.91
0,1,0,-4.91
0,1,0,-4.91
0,0,1,-4.91
1,0,1,-4.91
0,1,0,-4.91
0,0,1,-4.91
1,1,0,-4.91
0,1,0,-4.91
0,0,1,-4.91
1,0,0,-4.91
0,0,0,-4.91
1,0,1,-4.91
1,0,0,-4.91
1,0,0,-4.91
0,0,0,-4.91
0,0,0,-4.91
1,1,0,-4.91
0,0,0,-4.91
0,1,0,-4.91
1,1,0,-4.91
0,1,0,-4.91
0,0,0,-4.91
1,1,0,-4.91
1,1,0,-4.91
0,0,1,-4.91
0,1,0,-4.91
0,1,0,-4.91
1,0,1,-4.91
1,0,1,-4.91
1,0,0,-4.91
0,1,0,-4.91
0,0,0,-4.91
0,1,0,-4.91
0,1,0,-4.91
1,0,0,-4.91
0,0,1,-4.91
0,0,1,-4.91
0,1,0,-4.91
1,0,0,-4.91
0,0,0,-4.91
1,1,0,-4.91
0,0,0,-4.91
1,1,0,-4.91
1,0,0,-4.91
1,1,0,-4.91
0,0,1,-4.91
1,0,1,-4.91
0,0,1,-4.91
0,0,0,-4.91
0,1,0,-4.91
1,1,0,-4.91
1,1,0,-4.91
1,1,0,-4.91
0,1,0,-4.91
0,1,0,-4.91
0,1,0,-4.91
0,0,1,-4.91
0,0,1,-4.91
0,1,0,-4.91
1,1,0,-4.91
0,0,1,-4.91
